Cycle;active_ego;width_ego;length_ego;x_ego;y_ego;vx_ego;vy_ego;ax_ego;ay_ego;w_ego;active_1;width_1;length_1;x_1;y_1;vx_1;vy_1;ax_1;ay_1;w_1;active_2;width_2;length_2;x_2;y_2;vx_2;vy_2;ax_2;ay_2;w_2
3859;1;1.899;5.289;10646.88146;6.253219016;28.82791216;0.75491889;0.00286771;-0.001134616;0.026181098;1;1.885342708;5;10726.76991;12.3669248;25.65767953;0.679160535;0;0;0.02646389;1;2.065267878;7;10726.29622;8.358541737;27.76805144;0.735022224;0;0;0.02646389
3860;1;1.899;5.289;10647.16974;6.260748068;28.82793181;0.755165609;0.002296012;-0.001106055;0.026189633;1;1.885342708;5;10727.02649;12.3737164;25.65767953;0.679160535;0;0;0.02646389;1;2.065267878;7;10726.5739;8.365891959;27.76805144;0.735022224;0;0;0.02646389
3861;1;1.899;5.289;10647.45802;6.2682795;28.82794572;0.755412823;0.001720856;-0.001077144;0.02619819;1;1.885342708;5;10727.28307;12.38050801;25.65767953;0.679160535;0;0;0.02646389;1;2.065267878;7;10726.85159;8.373242181;27.76805144;0.735022224;0;0;0.02646389
3862;1;1.899;5.289;10647.7463;6.275813318;28.82795381;0.755660638;0.001138653;-0.00104766;0.026206773;1;1.885342708;5;10727.53964;12.38729961;25.65767953;0.679160535;0;0;0.02646389;1;2.065267878;7;10727.12927;8.380592403;27.76805144;0.735022224;0;0;0.02646389
3863;1;1.899;5.289;10648.03458;6.283349529;28.827956;0.755908942;0.000543373;-0.001017708;0.026215378;1;1.885342708;5;10727.79622;12.39409122;25.65767953;0.679160535;0;0;0.02646389;1;2.065267878;7;10727.40695;8.387942626;27.76805144;0.735022224;0;0;0.02646389
3864;1;1.899;5.289;10648.32286;6.29088814;28.82795216;0.756157734;-6.24E-05;-0.000987299;0.026224006;1;1.885342708;5;10728.0528;12.40088283;25.65767953;0.679160535;0;0;0.02646389;1;2.065267878;7;10727.68463;8.395292848;27.76805144;0.735022224;0;0;0.02646389
3865;1;1.899;5.289;10648.61114;6.298429156;28.82794216;0.756406955;-0.000683832;-0.000956471;0.026232654;1;1.885342708;5;10728.30937;12.40767443;25.65767953;0.679160535;0;0;0.02646389;1;2.065267878;7;10727.96231;8.40264307;27.76805144;0.735022224;0;0;0.02646389
3866;1;1.899;5.289;10648.89942;6.305972583;28.82792587;0.756656709;-0.00131346;-0.000925363;0.026241327;1;1.885342708;5;10728.56595;12.41446604;25.65767953;0.679160535;0;0;0.02646389;1;2.065267878;7;10728.23999;8.409993292;27.76805144;0.735022224;0;0;0.02646389
3867;1;1.899;5.289;10649.1877;6.313518428;28.82790331;0.756906889;-0.001931184;-0.000894845;0.02625002;1;1.885342708;5;10728.82253;12.42125764;25.65767953;0.679160535;0;0;0.02646389;1;2.065267878;7;10728.51767;8.417343514;27.76805144;0.735022224;0;0;0.02646389
3868;1;1.899;5.289;10649.47598;6.321066695;28.82787466;0.757157501;-0.002526725;-0.000864993;0.026258733;1;1.885342708;5;10729.0791;12.42804925;25.65767953;0.679160535;0;0;0.02646389;1;2.065267878;7;10728.79535;8.424693737;27.76805144;0.735022224;0;0;0.02646389
3869;1;1.899;5.289;10649.76426;6.328617391;28.82784013;0.757408602;-0.003101793;-0.000835853;0.026267469;1;1.885342708;5;10729.33568;12.43484085;25.65767953;0.679160535;0;0;0.02646389;1;2.065267878;7;10729.07303;8.432043959;27.76805144;0.735022224;0;0;0.02646389
3870;1;1.899;5.289;10650.05254;6.336170521;28.82779993;0.757660091;-0.003659101;-0.000806956;0.026276223;1;1.885342708;5;10729.59226;12.44163246;25.65767953;0.679160535;0;0;0.02646389;1;2.065267878;7;10729.35071;8.439394181;27.76805144;0.735022224;0;0;0.02646389
3871;1;1.899;5.289;10650.34082;6.34372609;28.82775416;0.75791197;-0.004214191;-0.000777826;0.026284996;1;1.885342708;5;10729.84883;12.4484276;25.65767017;0.679513953;0;0;0.02647766;1;2.065267878;7;10729.62839;8.446744403;27.76805144;0.735022224;0;0;0.02646389
3872;1;1.899;5.289;10650.6291;6.351284104;28.82770281;0.75816424;-0.004768261;-0.000748223;0.026293788;1;1.885342708;5;10730.10541;12.45522274;25.65767017;0.679513953;0;0;0.02647766;1;2.065267878;7;10729.90607;8.454098451;27.76804131;0.735404714;0;0;0.02647766
3873;1;1.899;5.289;10650.91737;6.358844566;28.82764596;0.758416954;-0.005311071;-0.000718796;0.0263026;1;1.885342708;5;10730.36199;12.46201788;25.65767017;0.679513953;0;0;0.02647766;1;2.065267878;7;10730.18375;8.461452498;27.76804131;0.735404714;0;0;0.02647766
3874;1;1.899;5.289;10651.20565;6.366407484;28.82758373;0.758670011;-0.00583873;-0.000689545;0.026311429;1;1.885342708;5;10730.61856;12.46881302;25.65767017;0.679513953;0;0;0.02647766;1;2.065267878;7;10730.46143;8.468806545;27.76804131;0.735404714;0;0;0.02647766
3875;1;1.899;5.289;10651.49393;6.373972861;28.82751622;0.75892341;-0.006365937;-0.000660355;0.026320275;1;1.885342708;5;10730.87514;12.47560816;25.65767017;0.679513953;0;0;0.02647766;1;2.065267878;7;10730.73911;8.476160592;27.76804131;0.735404714;0;0;0.02647766
3876;1;1.899;5.289;10651.7822;6.381540703;28.82744341;0.759177153;-0.006896809;-0.000631019;0.026329137;1;1.885342708;5;10731.13172;12.48240329;25.65767017;0.679513953;0;0;0.02647766;1;2.065267878;7;10731.01679;8.483514639;27.76804131;0.735404714;0;0;0.02647766
3877;1;1.899;5.289;10652.07048;6.389111014;28.82736522;0.75943129;-0.007438825;-0.00060181;0.026338019;1;1.885342708;5;10731.38829;12.48919843;25.65767017;0.679513953;0;0;0.02647766;1;2.065267878;7;10731.29447;8.490868686;27.76804131;0.735404714;0;0;0.02647766
3878;1;1.899;5.289;10652.35875;6.396683799;28.82728154;0.75968571;-0.007990315;-0.000572495;0.026346915;1;1.885342708;5;10731.64487;12.49599357;25.65767017;0.679513953;0;0;0.02647766;1;2.065267878;7;10731.57215;8.498222733;27.76804131;0.735404714;0;0;0.02647766
3879;1;1.899;5.289;10652.64703;6.404259062;28.82719226;0.759940412;-0.008554401;-0.00054313;0.026355825;1;1.885342708;5;10731.90145;12.50278871;25.65767017;0.679513953;0;0;0.02647766;1;2.065267878;7;10731.84983;8.505576781;27.76804131;0.735404714;0;0;0.02647766
3880;1;1.899;5.289;10652.9353;6.411836806;28.82709729;0.760195392;-0.009123753;-0.000513371;0.026364751;1;1.885342708;5;10732.15802;12.50958385;25.65767017;0.679513953;0;0;0.02647766;1;2.065267878;7;10732.12751;8.512930828;27.76804131;0.735404714;0;0;0.02647766
3881;1;1.899;5.289;10653.22357;6.419417037;28.82699666;0.760450651;-0.009679235;-0.000483651;0.026373692;1;1.885342708;5;10732.4146;12.51637899;25.65767017;0.679513953;0;0;0.02647766;1;2.065267878;7;10732.40519;8.520284875;27.76804131;0.735404714;0;0;0.02647766
3882;1;1.899;5.289;10653.51184;6.426999758;28.82689057;0.760706195;-0.010211349;-0.000453927;0.026382648;1;1.885342708;5;10732.67118;12.52317413;25.65767017;0.679513953;0;0;0.02647766;1;2.065267878;7;10732.68287;8.527638922;27.76804131;0.735404714;0;0;0.02647766
3883;1;1.899;5.289;10653.80011;6.434584972;28.82677927;0.760961974;-0.010719846;-0.000424688;0.026391616;1;1.885342708;5;10732.92775;12.52996927;25.65767017;0.679513953;0;0;0.02647766;1;2.065267878;7;10732.96056;8.534992969;27.76804131;0.735404714;0;0;0.02647766
3884;1;1.899;5.289;10654.08838;6.442172683;28.82666298;0.761217943;-0.01120772;-0.000395701;0.026400596;1;1.885342708;5;10733.18433;12.53676441;25.65767017;0.679513953;0;0;0.02647766;1;2.065267878;7;10733.23824;8.542347016;27.76804131;0.735404714;0;0;0.02647766
3885;1;1.899;5.289;10654.37665;6.449762896;28.82654182;0.761474211;-0.011691742;-0.000366884;0.026409591;1;1.885342708;5;10733.44091;12.54355955;25.65767017;0.679513953;0;0;0.02647766;1;2.065267878;7;10733.51592;8.549701063;27.76804131;0.735404714;0;0;0.02647766
3886;1;1.899;5.289;10654.66491;6.457355614;28.82641581;0.761730671;-0.012174151;-0.000338035;0.026418597;1;1.885342708;5;10733.69748;12.55035469;25.65767017;0.679513953;0;0;0.02647766;1;2.065267878;7;10733.7936;8.557055111;27.76804131;0.735404714;0;0;0.02647766
3887;1;1.899;5.289;10654.95318;6.464950839;28.82628501;0.761987271;-0.012643324;-0.000310056;0.026427612;1;1.885342708;5;10733.95406;12.55714983;25.65767017;0.679513953;0;0;0.02647766;1;2.065267878;7;10734.07128;8.564409158;27.76804131;0.735404714;0;0;0.02647766
3888;1;1.899;5.289;10655.24144;6.472548576;28.8261496;0.762244123;-0.013095538;-0.000282698;0.02643664;1;1.885342708;5;10734.21064;12.56394497;25.65767017;0.679513953;0;0;0.02647766;1;2.065267878;7;10734.34896;8.571763205;27.76804131;0.735404714;0;0;0.02647766
3889;1;1.899;5.289;10655.5297;6.480148828;28.82600968;0.762501176;-0.013545441;-0.000255781;0.026445679;1;1.885342708;5;10734.46721;12.57074011;25.65767017;0.679513953;0;0;0.02647766;1;2.065267878;7;10734.62664;8.579117252;27.76804131;0.735404714;0;0;0.02647766
3890;1;1.899;5.289;10655.81796;6.487751597;28.82586523;0.762758375;-0.013997647;-0.000228526;0.026454728;1;1.885342708;5;10734.72379;12.57753525;25.65767017;0.679513953;0;0;0.02647766;1;2.065267878;7;10734.90432;8.586471299;27.76804131;0.735404714;0;0;0.02647766
3891;1;1.899;5.289;10656.10622;6.495356886;28.82571621;0.763015665;-0.014457772;-0.000200741;0.026463784;1;1.885342708;5;10734.98037;12.58433039;25.65767017;0.679513953;0;0;0.02647766;1;2.065267878;7;10735.182;8.593825346;27.76804131;0.735404714;0;0;0.02647766
3892;1;1.899;5.289;10656.39448;6.502964699;28.82556254;0.763273153;-0.014924797;-0.000172075;0.026472852;1;1.885342708;5;10735.23694;12.59112553;25.65767017;0.679513953;0;0;0.02647766;1;2.065267878;7;10735.45968;8.601179393;27.76804131;0.735404714;0;0;0.02647766
3893;1;1.899;5.289;10656.68274;6.510575036;28.82540414;0.763530727;-0.015404108;-0.000142972;0.026481926;1;1.885342708;5;10735.49352;12.59792067;25.65767017;0.679513953;0;0;0.02647766;1;2.065267878;7;10735.73736;8.608533441;27.76804131;0.735404714;0;0;0.02647766
3894;1;1.899;5.289;10656.97099;6.518187902;28.82524088;0.763788384;-0.015890027;-0.000113363;0.026491009;1;1.885342708;5;10735.7501;12.60471581;25.65767017;0.679513953;0;0;0.02647766;1;2.065267878;7;10736.01504;8.615887488;27.76804131;0.735404714;0;0;0.02647766
3895;1;1.899;5.289;10657.25924;6.525803298;28.82507279;0.76404618;-0.01636366;-8.42E-05;0.0265001;1;1.885342708;5;10736.00667;12.61151095;25.65767017;0.679513953;0;0;0.02647766;1;2.065267878;7;10736.29272;8.623241535;27.76804131;0.735404714;0;0;0.02647766
3896;1;1.899;5.289;10657.54749;6.533421226;28.82490006;0.76430401;-0.016816102;-5.55E-05;0.026509197;1;1.885342708;5;10736.26325;12.61830609;25.65767017;0.679513953;0;0;0.02647766;1;2.065267878;7;10736.5704;8.630595582;27.76804131;0.735404714;0;0;0.02647766
3897;1;1.899;5.289;10657.83574;6.541041688;28.8247229;0.764561881;-0.017248212;-2.79E-05;0.0265183;1;1.885342708;5;10736.51983;12.62510122;25.65767017;0.679513953;0;0;0.02647766;1;2.065267878;7;10736.84808;8.637949629;27.76804131;0.735404714;0;0;0.02647766
3898;1;1.899;5.289;10658.12399;6.548664687;28.8245415;0.764819798;-0.017663065;-1.02E-06;0.026527409;1;1.885342708;5;10736.7764;12.63189636;25.65767017;0.679513953;0;0;0.02647766;1;2.065267878;7;10737.12576;8.645303676;27.76804131;0.735404714;0;0;0.02647766
3899;1;1.899;5.289;10658.41224;6.556290224;28.82435597;0.765077817;-0.018074681;2.54E-05;0.026536524;1;1.885342708;5;10737.03298;12.6386915;25.65767017;0.679513953;0;0;0.02647766;1;2.065267878;7;10737.40344;8.652657723;27.76804131;0.735404714;0;0;0.02647766
3900;1;1.899;5.289;10658.70048;6.563918301;28.82416631;0.765335831;-0.018484672;5.20E-05;0.026545644;1;1.885342708;5;10737.28956;12.64548664;25.65767017;0.679513953;0;0;0.02647766;1;2.065267878;7;10737.68112;8.660011771;27.76804131;0.735404714;0;0;0.02647766
3901;1;1.899;5.289;10658.98872;6.571548919;28.8239726;0.76559384;-0.018881812;7.87E-05;0.026554767;1;1.885342708;5;10737.54613;12.65228178;25.65767017;0.679513953;0;0;0.02647766;1;2.065267878;7;10737.9588;8.667365818;27.76804131;0.735404714;0;0;0.02647766
3902;1;1.899;5.289;10659.27696;6.579182079;28.823775;0.765851851;-0.019262956;0.000105692;0.026563894;1;1.885342708;5;10737.80271;12.65907692;25.65767017;0.679513953;0;0;0.02647766;1;2.065267878;7;10738.23648;8.674719865;27.76804131;0.735404714;0;0;0.02647766
3903;1;1.899;5.289;10659.5652;6.586817783;28.82357359;0.766109864;-0.019642256;0.000132626;0.026573025;1;1.885342708;5;10738.05929;12.66587206;25.65767017;0.679513953;0;0;0.02647766;1;2.065267878;7;10738.51416;8.682073912;27.76804131;0.735404714;0;0;0.02647766
3904;1;1.899;5.289;10659.85343;6.594456033;28.82336837;0.766367827;-0.020024748;0.000159884;0.026582157;1;1.885342708;5;10738.31586;12.6726672;25.65767017;0.679513953;0;0;0.02647766;1;2.065267878;7;10738.79184;8.689427959;27.76804131;0.735404714;0;0;0.02647766
3905;1;1.899;5.289;10660.14167;6.602096828;28.82315927;0.766625736;-0.020417125;0.00018718;0.026591292;1;1.885342708;5;10738.57244;12.67946234;25.65767017;0.679513953;0;0;0.02647766;1;2.065267878;7;10739.06952;8.696804955;27.76798044;0.737699612;0;0;0.02656031
3906;1;1.899;5.289;10660.4299;6.60974017;28.82294619;0.766883589;-0.020818731;0.000214762;0.026600428;1;1.885342708;5;10738.82902;12.68627869;25.65761392;0.681634432;0;0;0.02656031;1;2.065267878;7;10739.3472;8.704181951;27.76798044;0.737699612;0;0;0.02656031
3907;1;1.899;5.289;10660.71813;6.61738606;28.82272902;0.767141384;-0.021233117;0.000241913;0.026609566;1;1.885342708;5;10739.08559;12.69309503;25.65761392;0.681634432;0;0;0.02656031;1;2.065267878;7;10739.62488;8.711558948;27.76798044;0.737699612;0;0;0.02656031
3908;1;1.899;5.289;10661.00636;6.625034497;28.82250766;0.767399063;-0.021654449;0.00026899;0.026618704;1;1.885342708;5;10739.34217;12.69991137;25.65761392;0.681634432;0;0;0.02656031;1;2.065267878;7;10739.90256;8.718935944;27.76798044;0.737699612;0;0;0.02656031
3909;1;1.899;5.289;10661.29458;6.632685484;28.82228212;0.767656626;-0.022065065;0.000295215;0.026627842;1;1.885342708;5;10739.59875;12.70672772;25.65761392;0.681634432;0;0;0.02656031;1;2.065267878;7;10740.18024;8.72631294;27.76798044;0.737699612;0;0;0.02656031
3910;1;1.899;5.289;10661.5828;6.640339019;28.82205256;0.767914079;-0.022456597;0.00032126;0.026636981;1;1.885342708;5;10739.85532;12.71354406;25.65761392;0.681634432;0;0;0.02656031;1;2.065267878;7;10740.45792;8.733689936;27.76798044;0.737699612;0;0;0.02656031
3911;1;1.899;5.289;10661.87103;6.647995102;28.82181917;0.768171426;-0.022828675;0.000347129;0.026646119;1;1.885342708;5;10740.1119;12.72036041;25.65761392;0.681634432;0;0;0.02656031;1;2.065267878;7;10740.7356;8.741066932;27.76798044;0.737699612;0;0;0.02656031
3912;1;1.899;5.289;10662.15924;6.655653734;28.82158215;0.768428617;-0.023184462;0.000373441;0.026655255;1;1.885342708;5;10740.36847;12.72717675;25.65761392;0.681634432;0;0;0.02656031;1;2.065267878;7;10741.01328;8.748443928;27.76798044;0.737699612;0;0;0.02656031
3913;1;1.899;5.289;10662.44746;6.663314914;28.82134159;0.768685603;-0.02353979;0.00039983;0.026664387;1;1.885342708;5;10740.62505;12.7339931;25.65761392;0.681634432;0;0;0.02656031;1;2.065267878;7;10741.29096;8.755820924;27.76798044;0.737699612;0;0;0.02656031
3914;1;1.899;5.289;10662.73567;6.670978642;28.82109744;0.768942489;-0.023896777;0.000426703;0.02667352;1;1.885342708;5;10740.88163;12.74080944;25.65761392;0.681634432;0;0;0.02656031;1;2.065267878;7;10741.56864;8.76319792;27.76798044;0.737699612;0;0;0.02656031
3915;1;1.899;5.289;10663.02388;6.678644918;28.8208498;0.769199169;-0.024234979;0.000452971;0.026682649;1;1.885342708;5;10741.1382;12.74762578;25.65761392;0.681634432;0;0;0.02656031;1;2.065267878;7;10741.84632;8.770574916;27.76798044;0.737699612;0;0;0.02656031
3916;1;1.899;5.289;10663.31209;6.686313741;28.82059888;0.769455597;-0.024554438;0.000478789;0.026691772;1;1.885342708;5;10741.39478;12.75444213;25.65761392;0.681634432;0;0;0.02656031;1;2.065267878;7;10742.124;8.777951913;27.76798044;0.737699612;0;0;0.02656031
3917;1;1.899;5.289;10663.6003;6.693985111;28.82034475;0.769711881;-0.024880269;0.000504062;0.026700893;1;1.885342708;5;10741.65136;12.76125847;25.65761392;0.681634432;0;0;0.02656031;1;2.065267878;7;10742.40168;8.785328909;27.76798044;0.737699612;0;0;0.02656031
3918;1;1.899;5.289;10663.8885;6.701659027;28.8200873;0.76996791;-0.02521627;0.000529099;0.026710009;1;1.885342708;5;10741.90793;12.76807482;25.65761392;0.681634432;0;0;0.02656031;1;2.065267878;7;10742.67936;8.792705905;27.76798044;0.737699612;0;0;0.02656031
3919;1;1.899;5.289;10664.1767;6.709335487;28.81982643;0.770223736;-0.025564431;0.000553612;0.026719121;1;1.885342708;5;10742.16451;12.77489116;25.65761392;0.681634432;0;0;0.02656031;1;2.065267878;7;10742.95704;8.800082901;27.76798044;0.737699612;0;0;0.02656031
3920;1;1.899;5.289;10664.4649;6.717014492;28.81956202;0.770479302;-0.025922991;0.000578756;0.026728228;1;1.885342708;5;10742.42108;12.78170751;25.65761392;0.681634432;0;0;0.02656031;1;2.065267878;7;10743.23472;8.807459897;27.76798044;0.737699612;0;0;0.02656031
3921;1;1.899;5.289;10664.75309;6.724696039;28.81929396;0.77073455;-0.026295469;0.000604687;0.026737327;1;1.885342708;5;10742.67766;12.78852385;25.65761392;0.681634432;0;0;0.02656031;1;2.065267878;7;10743.5124;8.814836893;27.76798044;0.737699612;0;0;0.02656031
3922;1;1.899;5.289;10665.04129;6.732380126;28.81902212;0.770989532;-0.026676677;0.000631888;0.02674642;1;1.885342708;5;10742.93424;12.79534019;25.65761392;0.681634432;0;0;0.02656031;1;2.065267878;7;10743.79008;8.822213889;27.76798044;0.737699612;0;0;0.02656031
3923;1;1.899;5.289;10665.32948;6.740066753;28.81874649;0.771244192;-0.027050247;0.000659029;0.026755506;1;1.885342708;5;10743.19081;12.80215654;25.65761392;0.681634432;0;0;0.02656031;1;2.065267878;7;10744.06776;8.829590885;27.76798044;0.737699612;0;0;0.02656031
3924;1;1.899;5.289;10665.61766;6.747755916;28.81846721;0.771498481;-0.027407932;0.000686238;0.026764583;1;1.885342708;5;10743.44739;12.80897288;25.65761392;0.681634432;0;0;0.02656031;1;2.065267878;7;10744.34544;8.836967881;27.76798044;0.737699612;0;0;0.02656031
3925;1;1.899;5.289;10665.90585;6.755447615;28.81818442;0.77175251;-0.027748508;0.000712789;0.026773654;1;1.885342708;5;10743.70396;12.81578923;25.65761392;0.681634432;0;0;0.02656031;1;2.065267878;7;10744.62312;8.844344878;27.76798044;0.737699612;0;0;0.02656031
3926;1;1.899;5.289;10666.19403;6.763141848;28.81789832;0.772006123;-0.028074172;0.000739062;0.026782714;1;1.885342708;5;10743.96054;12.82260557;25.65761392;0.681634432;0;0;0.02656031;1;2.065267878;7;10744.9008;8.851721874;27.76798044;0.737699612;0;0;0.02656031
3927;1;1.899;5.289;10666.48221;6.770838611;28.81760898;0.772259429;-0.028397846;0.000764364;0.026791766;1;1.885342708;5;10744.21712;12.82942192;25.65761392;0.681634432;0;0;0.02656031;1;2.065267878;7;10745.17848;8.85909887;27.76798044;0.737699612;0;0;0.02656031
3928;1;1.899;5.289;10666.77038;6.778537904;28.81731639;0.772512321;-0.028721909;0.00078941;0.026800808;1;1.885342708;5;10744.47369;12.83623826;25.65761392;0.681634432;0;0;0.02656031;1;2.065267878;7;10745.45616;8.866475866;27.76798044;0.737699612;0;0;0.02656031
3929;1;1.899;5.289;10667.05856;6.786239723;28.8170206;0.772764853;-0.029037692;0.000813552;0.02680984;1;1.885342708;5;10744.73027;12.8430546;25.65761392;0.681634432;0;0;0.02656031;1;2.065267878;7;10745.73384;8.873852862;27.76798044;0.737699612;0;0;0.02656031
3930;1;1.899;5.289;10667.34673;6.793944067;28.81672172;0.773016975;-0.02934257;0.000837837;0.02681886;1;1.885342708;5;10744.98684;12.84987095;25.65761392;0.681634432;0;0;0.02656031;1;2.065267878;7;10746.01152;8.881229858;27.76798044;0.737699612;0;0;0.02656031
3931;1;1.899;5.289;10667.63489;6.801650931;28.81641979;0.773268687;-0.02964839;0.000862562;0.02682787;1;1.885342708;5;10745.24342;12.85668729;25.65761392;0.681634432;0;0;0.02656031;1;2.065267878;7;10746.2892;8.888606854;27.76798044;0.737699612;0;0;0.02656031
3932;1;1.899;5.289;10667.92306;6.809360313;28.81611478;0.773519936;-0.029959573;0.000888525;0.026836867;1;1.885342708;5;10745.5;12.86350364;25.65761392;0.681634432;0;0;0.02656031;1;2.065267878;7;10746.56688;8.89598385;27.76798044;0.737699612;0;0;0.02656031
3933;1;1.899;5.289;10668.21122;6.817072211;28.81580661;0.773770718;-0.030282525;0.000914915;0.02684585;1;1.885342708;5;10745.75657;12.87031998;25.65761392;0.681634432;0;0;0.02656031;1;2.065267878;7;10746.84456;8.903360847;27.76798044;0.737699612;0;0;0.02656031
3934;1;1.899;5.289;10668.49938;6.82478662;28.81549515;0.774021084;-0.030616945;0.000942129;0.026854822;1;1.885342708;5;10746.01315;12.87713633;25.65761392;0.681634432;0;0;0.02656031;1;2.065267878;7;10747.12224;8.910737843;27.76798044;0.737699612;0;0;0.02656031
